customer_id,days_since_last_purchase,purchase_frequency,total_spend,avg_order_value,number_of_sessions,cart_abandonment,returns,discount_usage,churned,churn_probability,risk_segment
C103017,84,1,77141.05,77141.05,19.0,9.0,1.0,0.0,0,0.6744444795930288,High Risk
C109914,634,1,77084.2825,77084.2825,7.0,2.0,0.0,1.0,1,0.6924064855310786,High Risk
C100453,584,1,76985.577,76985.577,13.0,2.0,0.0,1.0,1,0.7361440895379657,High Risk
C104287,568,1,76923.2,76923.2,5.0,2.0,1.0,0.0,1,0.7843691546823882,High Risk
C109638,376,1,76333.43000000001,76333.43000000001,8.0,4.0,1.0,0.0,1,0.7527678652233845,High Risk
C107089,277,1,75695.951,75695.951,6.0,2.0,2.0,1.0,1,0.8280283264508742,High Risk
C103136,627,2,75592.2485,37796.12424999999,8.0,1.0,2.0,1.0,1,0.6544778965313207,High Risk
C107220,525,2,75449.33,37724.665,9.0,1.0,0.0,0.0,1,0.6015511309306061,High Risk
C105795,254,1,75067.93,75067.93,8.0,4.0,0.0,0.0,1,0.7591859541389843,High Risk
C110147,202,2,75047.757,37523.8785,4.0,0.0,2.0,0.5,1,0.6018042579797932,High Risk
C102082,183,2,74805.2385,37402.61925,4.0,0.0,1.0,1.0,1,0.6015851704230455,High Risk
C112405,734,1,74564.265,74564.265,8.0,0.0,1.0,1.0,1,0.8084197139086862,High Risk
C106344,403,1,74558.979,74558.979,8.0,3.0,0.0,1.0,1,0.6910196175242618,High Risk
C101045,94,2,74445.48999999999,37222.744999999995,9.0,1.0,0.0,0.0,1,0.6071419934569612,High Risk
C110104,632,1,74391.50700000001,74391.50700000001,12.0,5.0,0.0,1.0,1,0.734241651670028,High Risk
C101761,195,1,74349.16,74349.16,12.0,3.0,0.0,0.0,1,0.7472256178185711,High Risk
C112622,68,1,74108.18,74108.18,8.0,3.0,0.0,0.0,0,0.7176824635235021,High Risk
C111324,274,2,74054.943,37027.4715,5.0,3.0,2.0,1.0,1,0.6722103876145198,High Risk
C101130,203,1,74019.38,74019.38,9.0,4.0,0.0,0.0,1,0.7288013237066496,High Risk
C114143,304,2,73930.3,36965.15,6.0,3.0,1.0,0.0,1,0.6004647709482039,High Risk
C105705,139,2,73878.85,36939.425,6.0,2.0,1.0,0.0,1,0.6098611738828563,High Risk
C101905,10,1,73850.036,73850.036,5.0,2.0,0.0,1.0,0,0.6365972206201886,High Risk
C103621,142,2,73738.02,36869.01,10.0,3.0,0.0,0.0,1,0.6070281752274379,High Risk
C114406,643,1,73714.17,73714.17,6.0,2.0,0.0,0.0,1,0.7719900786039317,High Risk
C108166,49,1,73486.3505,73486.3505,5.0,2.0,0.0,1.0,0,0.6474694170541828,High Risk
C113264,492,2,73269.651,36634.8255,9.0,1.0,2.0,0.5,1,0.6445472921339862,High Risk
C109308,35,2,72951.64199999999,36475.820999999996,8.0,1.0,0.0,0.5,0,0.6026873786934598,High Risk
C101558,935,1,72871.497,72871.497,11.0,2.0,1.0,1.0,1,0.7923666624365571,High Risk
C106299,370,2,72869.2,36434.6,9.0,3.0,0.0,0.0,1,0.6269426344138235,High Risk
C113261,239,2,72750.84999999999,36375.425,9.0,2.0,0.0,0.0,1,0.6248638804019006,High Risk
C114722,235,1,72404.887,72404.887,9.0,2.0,0.0,1.0,1,0.7255230306038478,High Risk
C107387,112,2,72358.60800000001,36179.304,6.0,1.0,0.0,0.5,1,0.6049582905040166,High Risk
C105422,3,2,72116.34,36058.17,4.0,2.0,0.0,0.0,0,0.6051866894229818,High Risk
C110554,505,2,71965.72,35982.86,9.0,5.0,0.0,0.0,1,0.6505484148276333,High Risk
C109469,234,1,71887.564,71887.564,10.0,1.0,0.0,1.0,1,0.7593135765714433,High Risk
C108175,184,2,71731.61,35865.805,4.0,2.0,0.0,0.5,1,0.6016436935241515,High Risk
C106035,410,1,71437.7295,71437.7295,11.0,4.0,1.0,1.0,1,0.7463871079972586,High Risk
C112065,220,2,71431.541,35715.7705,10.0,5.0,0.0,0.5,1,0.6199555454487686,High Risk
C103945,14,2,71410.48,35705.240000000005,6.0,2.0,4.0,1.0,0,0.6215066211860498,High Risk
C112259,194,1,71376.21,71376.21,5.0,0.0,1.0,1.0,1,0.762358239622822,High Risk
C107421,257,1,71215.209,71215.209,9.0,2.0,1.0,1.0,1,0.7980547583129048,High Risk
C112007,1054,1,71195.24,71195.24,13.0,3.0,0.0,0.0,1,0.7851647659216553,High Risk
C107144,211,3,71180.506,23726.835333333333,20.0,6.0,0.0,0.3333333333333333,1,0.655886126035572,High Risk
C113628,239,2,71158.857,35579.428499999995,10.0,5.0,1.0,0.5,1,0.6121474195716586,High Risk
C112875,9,1,71144.784,71144.784,11.0,2.0,0.0,1.0,0,0.6499090268324055,High Risk
C100155,546,2,71012.29800000001,35506.149000000005,7.0,1.0,1.0,0.5,1,0.611006291216038,High Risk
C111223,406,1,70956.63,70956.63,8.0,4.0,1.0,0.0,1,0.7874923548592225,High Risk
C113464,247,1,70658.53,70658.53,7.0,1.0,0.0,0.0,1,0.7966115990617226,High Risk
C104955,250,1,70604.91,70604.91,12.0,4.0,1.0,0.0,1,0.7921809221658933,High Risk
C101701,216,1,70452.5475,70452.5475,11.0,3.0,1.0,1.0,1,0.8019494332903156,High Risk
C105348,243,1,70409.649,70409.649,14.0,1.0,0.0,1.0,1,0.7933721697525681,High Risk
C104886,242,2,70304.92050000001,35152.46025,5.0,1.0,1.0,1.0,1,0.6042047012086011,High Risk
C103570,617,1,70134.83,70134.83,6.0,0.0,1.0,0.0,1,0.7575011363166879,High Risk
C103372,685,1,69680.28,69680.28,12.0,4.0,1.0,0.0,1,0.7871809221658933,High Risk
C112497,166,2,69652.678,34826.339,6.0,2.0,1.0,0.5,1,0.6067768375369293,High Risk
C100339,472,1,69596.334,69596.334,13.0,2.0,1.0,1.0,1,0.8314420068956914,High Risk
C104642,54,2,69556.051,34778.0255,10.0,2.0,1.0,0.5,0,0.6034049188737325,High Risk
C110819,617,2,69535.825,34767.9125,6.0,2.0,2.0,0.5,1,0.6084574189741223,High Risk
C103086,7,2,69426.037,34713.0185,10.0,2.0,2.0,1.0,0,0.613840089914057,High Risk
C107863,30,1,69378.462,69378.462,11.0,2.0,0.0,1.0,0,0.6473804789900509,High Risk
C106386,343,2,69296.182,34648.091,11.0,2.0,2.0,1.0,1,0.6383094575305424,High Risk
C100595,193,1,69182.458,69182.458,9.0,0.0,1.0,1.0,1,0.8351183198553062,High Risk
C104159,49,1,69063.69,69063.69,12.0,2.0,0.0,0.0,0,0.7579225865888918,High Risk
C109786,583,2,69062.64,34531.32,10.0,5.0,0.0,0.0,1,0.6170665662352163,High Risk
C100938,139,2,68990.16,34495.08,6.0,0.0,0.0,0.5,1,0.6009401600585998,High Risk
C101110,579,1,68951.55,68951.55,10.0,1.0,2.0,0.0,1,0.8601964974190736,High Risk
C108055,167,2,68725.60800000001,34362.804000000004,8.0,2.0,0.0,0.5,1,0.6003867271209857,High Risk
C103236,190,1,68691.76999999999,68691.76999999999,8.0,0.0,0.0,0.0,1,0.7891127799190035,High Risk
C101971,280,1,68548.54999999999,68548.54999999999,12.0,2.0,1.0,0.0,1,0.7816177219914784,High Risk
C114915,189,1,68446.16,68446.16,4.0,0.0,0.0,0.0,1,0.7893744351647649,High Risk
C113543,231,2,68048.502,34024.251000000004,7.0,3.0,0.0,0.5,1,0.6029943810036178,High Risk
C103879,421,2,68034.13,34017.065,11.0,3.0,0.0,0.0,1,0.6071312267693778,High Risk
C101405,755,1,68008.77900000001,68008.77900000001,16.0,3.0,1.0,1.0,1,0.8317893972817886,High Risk
C110449,429,2,67930.47,33965.235,5.0,1.0,0.0,0.0,1,0.6277651126064615,High Risk
C103925,642,1,67860.846,67860.846,8.0,0.0,1.0,1.0,1,0.8366556023456408,High Risk
C114023,176,2,67834.5805,33917.29025,11.0,0.0,0.0,0.5,1,0.6079973612522921,High Risk
C103987,264,2,67746.8895,33873.444749999995,7.0,1.0,0.0,0.5,1,0.6103040377608324,High Risk
C104325,360,2,67729.719,33864.8595,7.0,1.0,0.0,0.5,1,0.6103040377608324,High Risk
C110914,47,2,67715.803,33857.9015,10.0,3.0,1.0,0.5,0,0.6018237772598475,High Risk
C106796,2,2,67422.52,33711.26,4.0,1.0,0.0,0.0,0,0.6061962283715687,High Risk
C106256,348,1,67329.72,67329.72,11.0,4.0,0.0,0.0,1,0.7604651135576116,High Risk
C114432,3,2,67263.0,33631.5,10.0,4.0,0.0,0.0,0,0.6080242549697007,High Risk
C111233,50,2,67256.96,33628.479999999996,8.0,2.0,0.0,0.0,0,0.608799066741336,High Risk
C106214,610,1,67202.65,67202.65,7.0,2.0,0.0,0.0,1,0.7983070959675179,High Risk
C110047,464,1,66989.9815,66989.9815,9.0,3.0,1.0,1.0,1,0.7853879189041977,High Risk
C101597,680,1,66902.58,66902.58,5.0,2.0,0.0,0.0,1,0.797812759761619,High Risk
C103657,876,1,66866.264,66866.264,10.0,1.0,0.0,1.0,1,0.7581399482257022,High Risk
C109599,194,2,66732.61,33366.305,9.0,4.0,1.0,0.0,1,0.6172852309641367,High Risk
C102462,216,2,66720.7695,33360.38475,10.0,2.0,0.0,0.5,1,0.6038849965987424,High Risk
C102207,660,2,66667.69,33333.845,9.0,2.0,0.0,0.5,1,0.6076127018709829,High Risk
C113277,278,2,66554.47,33277.235,7.0,3.0,0.0,0.0,1,0.6111968397828507,High Risk
C113848,100,2,66436.71399999999,33218.356999999996,10.0,2.0,0.0,0.5,1,0.6018001651126099,High Risk
C108494,11,1,66432.9,66432.9,10.0,2.0,1.0,0.0,0,0.6874510853035622,High Risk
C100742,199,2,66427.13,33213.565,5.0,1.0,1.0,0.0,1,0.6235470884137854,High Risk
C105764,79,2,66426.062,33213.031,9.0,1.0,1.0,0.5,0,0.6023867685895125,High Risk
C100824,250,2,66424.137,33212.0685,9.0,3.0,0.0,0.5,1,0.6091991614647035,High Risk
C113632,553,1,66368.43000000001,66368.43000000001,6.0,2.0,1.0,0.0,1,0.7523157380969415,High Risk
C110489,244,2,66308.45499999999,33154.22749999999,8.0,1.0,2.0,0.5,1,0.620890835382811,High Risk
C110517,121,2,66247.0005,33123.50025,10.0,3.0,0.0,0.5,1,0.6056939696035059,High Risk
C113276,263,2,66222.459,33111.2295,10.0,6.0,0.0,0.5,1,0.6135727939678604,High Risk
C106824,267,1,66188.02,66188.02,9.0,4.0,0.0,0.0,1,0.7276456686286034,High Risk
C106423,558,2,66024.2705,33012.13525,8.0,2.0,1.0,0.5,1,0.6046506375873754,High Risk
C109254,95,2,66023.789,33011.8945,3.0,1.0,1.0,0.5,1,0.60413618724677,High Risk
C100041,12,2,66021.92,33010.96,9.0,3.0,1.0,0.0,0,0.6138389165540559,High Risk
C107415,193,1,66008.709,66008.709,6.0,3.0,0.0,1.0,1,0.6822347759207446,High Risk
C108292,66,2,66004.43,33002.215,10.0,5.0,0.0,0.0,0,0.6254005745546923,High Risk
C104619,723,1,65942.23,65942.23,7.0,3.0,1.0,0.0,1,0.7421235163740671,High Risk
C101230,29,1,65740.45999999999,65740.45999999999,9.0,2.0,1.0,0.0,0,0.6828011090379246,High Risk
C107574,318,2,65712.7175,32856.35875,7.0,1.0,1.0,0.5,1,0.611102441440305,High Risk
C108052,298,2,65613.8655,32806.93275,8.0,1.0,0.0,0.5,1,0.6087870809564583,High Risk
C111487,416,2,65422.824,32711.412,7.0,3.0,0.0,0.5,1,0.6076077262494083,High Risk
C110644,298,2,65388.013999999996,32694.006999999998,8.0,6.0,1.0,0.5,1,0.6304951343891407,High Risk
C102403,321,2,65378.05,32689.024999999998,9.0,2.0,0.0,0.0,1,0.6260752358287437,High Risk
C111448,242,2,65269.746,32634.873,5.0,2.0,1.0,0.5,1,0.6094605739192832,High Risk
C103567,95,2,65187.284,32593.642,9.0,3.0,0.0,0.5,1,0.6167063438619045,High Risk
C110229,298,2,65185.162,32592.581,7.0,2.0,0.0,0.5,1,0.6084825725232104,High Risk
C103297,344,2,65152.29,32576.145,8.0,2.0,0.0,0.0,1,0.6207749098583246,High Risk
C100024,329,1,65102.04,65102.04,10.0,1.0,1.0,0.0,1,0.6867034366995738,High Risk
C101012,13,1,65048.5365,65048.5365,8.0,3.0,0.0,1.0,0,0.6539296824463644,High Risk
C109852,217,2,64895.343499999995,32447.671749999998,8.0,5.0,0.0,0.5,1,0.6158901403311603,High Risk
C107150,429,1,64877.03999999999,64877.03999999999,10.0,3.0,0.0,0.0,1,0.6847920706277836,High Risk
C113903,170,2,64786.8,32393.4,5.0,1.0,1.0,0.5,1,0.6005239495875558,High Risk
C104187,513,1,64708.72,64708.72,9.0,3.0,1.0,0.0,1,0.7006751188756891,High Risk
C105508,810,1,64667.81,64667.81,7.0,1.0,0.0,0.0,1,0.7254610875617812,High Risk
C102063,48,2,64641.74,32320.87,7.0,1.0,0.0,0.0,0,0.6044913922353478,High Risk
C105871,157,1,64612.06999999999,64612.06999999999,8.0,2.0,0.0,1.0,1,0.68529590632573,High Risk
C112964,151,2,64500.468,32250.234,10.0,1.0,0.0,0.5,1,0.6082190632374188,High Risk
C102704,240,2,64415.7,32207.85,5.0,1.0,0.0,0.0,1,0.6190473531215597,High Risk
C110294,273,2,64357.848,32178.924000000003,11.0,4.0,0.0,0.5,1,0.6011542613861885,High Risk
C106077,129,1,64298.479999999996,64298.479999999996,8.0,2.0,0.0,0.0,1,0.7094675915316914,High Risk
C112232,67,1,64260.46,64260.46,12.0,3.0,0.0,0.0,0,0.6317427602244694,High Risk
C114221,118,2,64234.589,32117.2945,9.0,3.0,0.0,0.5,1,0.6042529254600406,High Risk
C114575,141,1,64104.83,64104.83,6.0,2.0,0.0,0.0,1,0.6737822029421685,High Risk
C108558,518,2,64045.109,32022.5545,11.0,3.0,1.0,0.5,1,0.6009263512231299,High Risk
C113058,12,1,63924.873,63924.873,4.0,0.0,1.0,1.0,0,0.6344083528274119,High Risk
C114480,-1,2,63914.7455,31957.37275,10.0,2.0,1.0,0.5,0,0.6086096034871445,High Risk
C109471,214,2,63762.92,31881.460000000003,8.0,2.0,1.0,0.0,1,0.6088081897078349,High Risk
C100627,36,2,63667.4,31833.699999999997,7.0,3.0,0.0,0.0,0,0.6077750733971243,High Risk
C102521,25,2,63598.061499999996,31799.030749999998,8.0,5.0,1.0,0.5,0,0.6120504926226346,High Risk
C111250,139,2,63579.9,31789.95,10.0,1.0,1.0,0.0,1,0.6233984487601361,High Risk
C112136,531,2,63444.3115,31722.15575,10.0,6.0,0.0,0.5,1,0.6101769860905387,High Risk
C109967,211,2,63201.7655,31600.882749999997,2.0,1.0,1.0,1.0,1,0.6008664014966868,High Risk
C107739,39,2,63163.68149999999,31581.84075,10.0,3.0,0.0,0.5,0,0.6019103745483119,High Risk
C103705,435,2,63159.41,31579.705,8.0,0.0,1.0,0.0,1,0.62093045641051,High Risk
C104790,56,1,63090.23,63090.23,6.0,1.0,0.0,0.0,0,0.6175450694439931,High Risk
C100260,51,1,63055.18,63055.18,8.0,1.0,1.0,0.0,0,0.6516910606718502,High Risk
C107785,173,1,63027.264,63027.264,6.0,1.0,1.0,1.0,1,0.6937219167090689,High Risk
C108583,429,2,62693.00000000001,31346.5,8.0,2.0,0.0,0.0,1,0.6109603582656602,High Risk
C112769,331,2,62368.871,31184.4355,13.0,6.0,0.0,0.5,1,0.6031367140313503,High Risk
C111821,54,2,62302.2245,31151.11225,8.0,6.0,1.0,0.5,0,0.6122142755041755,High Risk
C109587,671,2,62260.94,31130.47,19.0,5.0,0.0,0.0,1,0.637992618066891,High Risk
C103072,511,2,62213.2935,31106.646749999996,10.0,5.0,0.0,0.5,1,0.6045428521750298,High Risk
C109268,330,1,62187.1475,62187.1475,14.0,4.0,0.0,1.0,1,0.7572983051822765,High Risk
C111688,311,2,62153.02,31076.51,8.0,5.0,2.0,0.0,1,0.6235715621964634,High Risk
C107304,16,1,62135.979999999996,62135.979999999996,10.0,3.0,0.0,0.0,0,0.6208860799863577,High Risk
C105881,144,2,62112.219,31056.1095,4.0,1.0,2.0,1.0,1,0.6032154695967946,High Risk
C110445,187,2,61904.867,30952.4335,11.0,0.0,0.0,0.5,1,0.6014690603122754,High Risk
C112349,531,2,61869.020000000004,30934.510000000002,9.0,3.0,0.0,0.0,1,0.6160372641877837,High Risk
C113854,127,2,61776.416,30888.208,9.0,2.0,1.0,0.5,1,0.602945356271671,High Risk
C105474,370,1,61774.38,61774.38,12.0,1.0,0.0,0.0,1,0.6351431449382343,High Risk
C112012,270,2,61766.761,30883.3805,10.0,2.0,1.0,0.5,1,0.6036884163628637,High Risk
C113672,36,1,61744.29299999999,61744.29299999999,4.0,0.0,0.0,1.0,0,0.7015123390880628,High Risk
C113766,113,2,61717.21,30858.605000000003,6.0,0.0,1.0,0.0,1,0.6089050416829938,High Risk
C107137,361,1,61676.289,61676.289,5.0,1.0,0.0,1.0,1,0.6992780854514958,High Risk
C105193,195,2,61628.049,30814.0245,11.0,3.0,2.0,1.0,1,0.6450371045524467,High Risk
C110079,276,1,61569.062999999995,61569.062999999995,3.0,0.0,0.0,1.0,1,0.6971009381545548,High Risk
C111232,30,2,61460.554000000004,30730.277000000002,8.0,2.0,2.0,1.0,0,0.626322537220656,High Risk
C113974,155,1,61271.559,61271.559,13.0,3.0,0.0,1.0,1,0.7520605245126992,High Risk
C101151,365,2,61249.70049999999,30624.85025,10.0,1.0,0.0,0.5,1,0.600013347532455,High Risk
C109569,562,2,61202.723,30601.361500000003,9.0,1.0,0.0,1.0,1,0.6084221056112661,High Risk
C112255,257,2,60927.219,60927.219,10.0,3.0,1.0,1.0,1,0.6218816342644488,High Risk
C101474,623,2,60891.336500000005,30445.668250000002,11.0,3.0,1.0,1.0,1,0.6148364941815515,High Risk
C103028,38,1,60649.74399999999,60649.74399999999,10.0,3.0,0.0,1.0,0,0.6714478284303977,High Risk
C107291,249,2,60646.99,30323.495,7.0,1.0,0.0,0.0,1,0.6045281240920173,High Risk
C114051,372,1,60639.991500000004,60639.991500000004,6.0,2.0,0.0,1.0,1,0.6813596830438358,High Risk
C114253,239,1,60581.76000000001,60581.76000000001,6.0,3.0,1.0,0.0,1,0.6855432984288312,High Risk
C103854,28,1,60419.943,60419.943,10.0,2.0,0.0,1.0,0,0.6913833280070861,High Risk
C111876,245,1,60236.8685,60236.8685,8.0,1.0,0.0,1.0,1,0.6979950415705959,High Risk
C102107,544,1,60232.479999999996,60232.479999999996,7.0,2.0,0.0,0.0,1,0.663411295136264,High Risk
